region,lo,sex,grp,det,yr,n
Yorkshire and The Humber,65,Male,Mixed,White and Black Caribbean,2011,132
Yorkshire and The Humber,65,Male,Other,Any other ethnic group,2011,106
Yorkshire and The Humber,65,Male,Other,Arab,2011,92
Yorkshire and The Humber,65,Male,White,"English, Welsh, Scottish, Northern Irish or British",2011,117126
Yorkshire and The Humber,65,Male,White,Gypsy or Irish Traveller,2011,39
Yorkshire and The Humber,65,Male,White,Irish,2011,1252
Yorkshire and The Humber,65,Male,White,Other White,2011,798
Yorkshire and The Humber,70,Female,Asian,Bangladeshi,2011,149
Yorkshire and The Humber,70,Female,Asian,Chinese,2011,138
Yorkshire and The Humber,70,Female,Asian,Indian,2011,624
Yorkshire and The Humber,70,Female,Asian,Other Asian,2011,182
Yorkshire and The Humber,70,Female,Asian,Pakistani,2011,1439
Yorkshire and The Humber,70,Female,Black,African,2011,74
Yorkshire and The Humber,70,Female,Black,Caribbean,2011,636
Yorkshire and The Humber,70,Female,Black,Other Black,2011,51
Yorkshire and The Humber,70,Female,Mixed,Other Mixed or Multiple ethnic groups,2011,46
Yorkshire and The Humber,70,Female,Mixed,White and Asian,2011,56
Yorkshire and The Humber,70,Female,Mixed,White and Black African,2011,22
Yorkshire and The Humber,70,Female,Mixed,White and Black Caribbean,2011,119
Yorkshire and The Humber,70,Female,Other,Any other ethnic group,2011,93
Yorkshire and The Humber,70,Female,Other,Arab,2011,46
Yorkshire and The Humber,70,Female,White,"English, Welsh, Scottish, Northern Irish or British",2011,106471
Yorkshire and The Humber,70,Female,White,Gypsy or Irish Traveller,2011,37
Yorkshire and The Humber,70,Female,White,Irish,2011,1193
Yorkshire and The Humber,70,Female,White,Other White,2011,928
Yorkshire and The Humber,70,Male,Asian,Bangladeshi,2011,132
Yorkshire and The Humber,70,Male,Asian,Chinese,2011,152
Yorkshire and The Humber,70,Male,Asian,Indian,2011,652
Yorkshire and The Humber,70,Male,Asian,Other Asian,2011,140
Yorkshire and The Humber,70,Male,Asian,Pakistani,2011,1467
Yorkshire and The Humber,70,Male,Black,African,2011,87
Yorkshire and The Humber,70,Male,Black,Caribbean,2011,612
Yorkshire and The Humber,70,Male,Black,Other Black,2011,43
Yorkshire and The Humber,70,Male,Mixed,Other Mixed or Multiple ethnic groups,2011,47
Yorkshire and The Humber,70,Male,Mixed,White and Asian,2011,51
Yorkshire and The Humber,70,Male,Mixed,White and Black African,2011,13
Yorkshire and The Humber,70,Male,Mixed,White and Black Caribbean,2011,136
Yorkshire and The Humber,70,Male,Other,Any other ethnic group,2011,86
Yorkshire and The Humber,70,Male,Other,Arab,2011,93
Yorkshire and The Humber,70,Male,White,"English, Welsh, Scottish, Northern Irish or British",2011,93402
Yorkshire and The Humber,70,Male,White,Gypsy or Irish Traveller,2011,28
Yorkshire and The Humber,70,Male,White,Irish,2011,1113
Yorkshire and The Humber,70,Male,White,Other White,2011,683
Yorkshire and The Humber,75,Female,Asian,Bangladeshi,2011,82
Yorkshire and The Humber,75,Female,Asian,Chinese,2011,114
Yorkshire and The Humber,75,Female,Asian,Indian,2011,409
Yorkshire and The Humber,75,Female,Asian,Other Asian,2011,128
Yorkshire and The Humber,75,Female,Asian,Pakistani,2011,1164
Yorkshire and The Humber,75,Female,Black,African,2011,43
Yorkshire and The Humber,75,Female,Black,Caribbean,2011,584
Yorkshire and The Humber,75,Female,Black,Other Black,2011,36
Yorkshire and The Humber,75,Female,Mixed,Other Mixed or Multiple ethnic groups,2011,43
Yorkshire and The Humber,75,Female,Mixed,White and Asian,2011,35
Yorkshire and The Humber,75,Female,Mixed,White and Black African,2011,11
Yorkshire and The Humber,75,Female,Mixed,White and Black Caribbean,2011,111
Yorkshire and The Humber,75,Female,Other,Any other ethnic group,2011,64
Yorkshire and The Humber,75,Female,Other,Arab,2011,59
Yorkshire and The Humber,75,Female,White,"English, Welsh, Scottish, Northern Irish or British",2011,90042
Yorkshire and The Humber,75,Female,White,Gypsy or Irish Traveller,2011,18
Yorkshire and The Humber,75,Female,White,Irish,2011,985
Yorkshire and The Humber,75,Female,White,Other White,2011,914
Yorkshire and The Humber,75,Male,Asian,Bangladeshi,2011,96
Yorkshire and The Humber,75,Male,Asian,Chinese,2011,93
Yorkshire and The Humber,75,Male,Asian,Indian,2011,425
Yorkshire and The Humber,75,Male,Asian,Other Asian,2011,113
Yorkshire and The Humber,75,Male,Asian,Pakistani,2011,1098
Yorkshire and The Humber,75,Male,Black,African,2011,65
Yorkshire and The Humber,75,Male,Black,Caribbean,2011,535
Yorkshire and The Humber,75,Male,Black,Other Black,2011,37
Yorkshire and The Humber,75,Male,Mixed,Other Mixed or Multiple ethnic groups,2011,36
Yorkshire and The Humber,75,Male,Mixed,White and Asian,2011,28
Yorkshire and The Humber,75,Male,Mixed,White and Black African,2011,10
Yorkshire and The Humber,75,Male,Mixed,White and Black Caribbean,2011,139
Yorkshire and The Humber,75,Male,Other,Any other ethnic group,2011,49
Yorkshire and The Humber,75,Male,Other,Arab,2011,90
Yorkshire and The Humber,75,Male,White,"English, Welsh, Scottish, Northern Irish or British",2011,71882
Yorkshire and The Humber,75,Male,White,Gypsy or Irish Traveller,2011,21
Yorkshire and The Humber,75,Male,White,Irish,2011,838
Yorkshire and The Humber,75,Male,White,Other White,2011,426
Yorkshire and The Humber,80,Female,Asian,Bangladeshi,2011,27
Yorkshire and The Humber,80,Female,Asian,Chinese,2011,67
Yorkshire and The Humber,80,Female,Asian,Indian,2011,263
Yorkshire and The Humber,80,Female,Asian,Other Asian,2011,78
Yorkshire and The Humber,80,Female,Asian,Pakistani,2011,590
Yorkshire and The Humber,80,Female,Black,African,2011,24
Yorkshire and The Humber,80,Female,Black,Caribbean,2011,275
Yorkshire and The Humber,80,Female,Black,Other Black,2011,23
Yorkshire and The Humber,80,Female,Mixed,Other Mixed or Multiple ethnic groups,2011,40
Yorkshire and The Humber,80,Female,Mixed,White and Asian,2011,27
Yorkshire and The Humber,80,Female,Mixed,White and Black African,2011,9
Yorkshire and The Humber,80,Female,Mixed,White and Black Caribbean,2011,63
Yorkshire and The Humber,80,Female,Other,Any other ethnic group,2011,65
Yorkshire and The Humber,80,Female,Other,Arab,2011,39
Yorkshire and The Humber,80,Female,White,"English, Welsh, Scottish, Northern Irish or British",2011,71418
Yorkshire and The Humber,80,Female,White,Gypsy or Irish Traveller,2011,11
Yorkshire and The Humber,80,Female,White,Irish,2011,722
Yorkshire and The Humber,80,Female,White,Other White,2011,1026
Yorkshire and The Humber,80,Male,Asian,Bangladeshi,2011,63
Yorkshire and The Humber,80,Male,Asian,Chinese,2011,49
Yorkshire and The Humber,80,Male,Asian,Indian,2011,238
Yorkshire and The Humber,80,Male,Asian,Other Asian,2011,64
Yorkshire and The Humber,80,Male,Asian,Pakistani,2011,564
Yorkshire and The Humber,80,Male,Black,African,2011,32
Yorkshire and The Humber,80,Male,Black,Caribbean,2011,299
Yorkshire and The Humber,80,Male,Black,Other Black,2011,17
Yorkshire and The Humber,80,Male,Mixed,Other Mixed or Multiple ethnic groups,2011,31
Yorkshire and The Humber,80,Male,Mixed,White and Asian,2011,29
Yorkshire and The Humber,80,Male,Mixed,White and Black African,2011,4
Yorkshire and The Humber,80,Male,Mixed,White and Black Caribbean,2011,69
Yorkshire and The Humber,80,Male,Other,Any other ethnic group,2011,53
Yorkshire and The Humber,80,Male,Other,Arab,2011,79
Yorkshire and The Humber,80,Male,White,"English, Welsh, Scottish, Northern Irish or British",2011,48307
Yorkshire and The Humber,80,Male,White,Gypsy or Irish Traveller,2011,9
Yorkshire and The Humber,80,Male,White,Irish,2011,478
Yorkshire and The Humber,80,Male,White,Other White,2011,446
Yorkshire and The Humber,85,Female,Asian,Bangladeshi,2011,8
Yorkshire and The Humber,85,Female,Asian,Chinese,2011,55
Yorkshire and The Humber,85,Female,Asian,Indian,2011,156
Yorkshire and The Humber,85,Female,Asian,Other Asian,2011,50
Yorkshire and The Humber,85,Female,Asian,Pakistani,2011,312
Yorkshire and The Humber,85,Female,Black,African,2011,15
Yorkshire and The Humber,85,Female,Black,Caribbean,2011,134
Yorkshire and The Humber,85,Female,Black,Other Black,2011,19
Yorkshire and The Humber,85,Female,Mixed,Other Mixed or Multiple ethnic groups,2011,18
Yorkshire and The Humber,85,Female,Mixed,White and Asian,2011,31
Yorkshire and The Humber,85,Female,Mixed,White and Black African,2011,7
Yorkshire and The Humber,85,Female,Mixed,White and Black Caribbean,2011,72
Yorkshire and The Humber,85,Female,Other,Any other ethnic group,2011,31
Yorkshire and The Humber,85,Female,Other,Arab,2011,12
Yorkshire and The Humber,85,Female,White,"English, Welsh, Scottish, Northern Irish or British",2011,75123
Yorkshire and The Humber,85,Female,White,Gypsy or Irish Traveller,2011,6
Yorkshire and The Humber,85,Female,White,Irish,2011,631
Yorkshire and The Humber,85,Female,White,Other White,2011,909
Yorkshire and The Humber,85,Male,Asian,Bangladeshi,2011,9
Yorkshire and The Humber,85,Male,Asian,Chinese,2011,16
Yorkshire and The Humber,85,Male,Asian,Indian,2011,109
Yorkshire and The Humber,85,Male,Asian,Other Asian,2011,35
Yorkshire and The Humber,85,Male,Asian,Pakistani,2011,273
Yorkshire and The Humber,85,Male,Black,African,2011,18
Yorkshire and The Humber,85,Male,Black,Caribbean,2011,131
Yorkshire and The Humber,85,Male,Black,Other Black,2011,7
Yorkshire and The Humber,85,Male,Mixed,Other Mixed or Multiple ethnic groups,2011,15
Yorkshire and The Humber,85,Male,Mixed,White and Asian,2011,21
Yorkshire and The Humber,85,Male,Mixed,White and Black African,2011,6
Yorkshire and The Humber,85,Male,Mixed,White and Black Caribbean,2011,46
Yorkshire and The Humber,85,Male,Other,Any other ethnic group,2011,26
Yorkshire and The Humber,85,Male,Other,Arab,2011,41
Yorkshire and The Humber,85,Male,White,"English, Welsh, Scottish, Northern Irish or British",2011,34932
Yorkshire and The Humber,85,Male,White,Gypsy or Irish Traveller,2011,11
Yorkshire and The Humber,85,Male,White,Irish,2011,311
Yorkshire and The Humber,85,Male,White,Other White,2011,705
North East,0,Female,Asian,Bangladeshi,2021,748
North East,0,Female,Asian,Chinese,2021,238
North East,0,Female,Asian,Indian,2021,578
North East,0,Female,Asian,Pakistani,2021,1113
North East,0,Female,Asian,Other Asian,2021,519
North East,0,Female,Black,African,2021,1014
North East,0,Female,Black,Caribbean,2021,20
North East,0,Female,Black,Other Black,2021,213
North East,0,Female,Mixed,White and Asian,2021,921
North East,0,Female,Mixed,White and Black African,2021,610
North East,0,Female,Mixed,White and Black Caribbean,2021,262
North East,0,Female,Mixed,Other Mixed or Multiple ethnic groups,2021,545
North East,0,Female,White,"English, Welsh, Scottish, Northern Irish or British",2021,56183
North East,0,Female,White,Irish,2021,59
North East,0,Female,White,Gypsy or Irish Traveller,2021,127
North East,0,Female,White,Roma,2021,112
North East,0,Female,White,Other White,2021,1208
North East,0,Female,Other,Arab,2021,522
North East,0,Female,Other,Any other ethnic group,2021,540
North East,0,Male,Asian,Bangladeshi,2021,805
North East,0,Male,Asian,Chinese,2021,280
North East,0,Male,Asian,Indian,2021,593
North East,0,Male,Asian,Pakistani,2021,1189
North East,0,Male,Asian,Other Asian,2021,592
North East,0,Male,Black,African,2021,948
North East,0,Male,Black,Caribbean,2021,19
North East,0,Male,Black,Other Black,2021,306
North East,0,Male,Mixed,White and Asian,2021,955
North East,0,Male,Mixed,White and Black African,2021,565
North East,0,Male,Mixed,White and Black Caribbean,2021,287
North East,0,Male,Mixed,Other Mixed or Multiple ethnic groups,2021,565
North East,0,Male,White,"English, Welsh, Scottish, Northern Irish or British",2021,59013
North East,0,Male,White,Irish,2021,59
North East,0,Male,White,Gypsy or Irish Traveller,2021,116
North East,0,Male,White,Roma,2021,89
North East,0,Male,White,Other White,2021,1224
North East,0,Male,Other,Arab,2021,577
North East,0,Male,Other,Any other ethnic group,2021,592
North East,5,Female,Asian,Bangladeshi,2021,757
North East,5,Female,Asian,Chinese,2021,352
North East,5,Female,Asian,Indian,2021,633
North East,5,Female,Asian,Pakistani,2021,1191
North East,5,Female,Asian,Other Asian,2021,555
North East,5,Female,Black,African,2021,976
North East,5,Female,Black,Caribbean,2021,26
North East,5,Female,Black,Other Black,2021,280
North East,5,Female,Mixed,White and Asian,2021,953
North East,5,Female,Mixed,White and Black African,2021,532
North East,5,Female,Mixed,White and Black Caribbean,2021,310
North East,5,Female,Mixed,Other Mixed or Multiple ethnic groups,2021,526
North East,5,Female,White,"English, Welsh, Scottish, Northern Irish or British",2021,62988
North East,5,Female,White,Irish,2021,54
North East,5,Female,White,Gypsy or Irish Traveller,2021,165
North East,5,Female,White,Roma,2021,137
North East,5,Female,White,Other White,2021,1351
North East,5,Female,Other,Arab,2021,632
North East,5,Female,Other,Any other ethnic group,2021,583
North East,5,Male,Asian,Bangladeshi,2021,868
North East,5,Male,Asian,Chinese,2021,390
North East,5,Male,Asian,Indian,2021,721
North East,5,Male,Asian,Pakistani,2021,1307
North East,5,Male,Asian,Other Asian,2021,616
North East,5,Male,Black,African,2021,968
North East,5,Male,Black,Caribbean,2021,29
North East,5,Male,Black,Other Black,2021,270
North East,5,Male,Mixed,White and Asian,2021,1024
North East,5,Male,Mixed,White and Black African,2021,577
North East,5,Male,Mixed,White and Black Caribbean,2021,312
North East,5,Male,Mixed,Other Mixed or Multiple ethnic groups,2021,500
North East,5,Male,White,"English, Welsh, Scottish, Northern Irish or British",2021,66972
North East,5,Male,White,Irish,2021,68
North East,5,Male,White,Gypsy or Irish Traveller,2021,116
North East,5,Male,White,Roma,2021,80
North East,5,Male,White,Other White,2021,1406
North East,5,Male,Other,Arab,2021,592
North East,5,Male,Other,Any other ethnic group,2021,656
North East,10,Female,Asian,Bangladeshi,2021,1088
North East,10,Female,Asian,Chinese,2021,404
North East,10,Female,Asian,Indian,2021,790
North East,10,Female,Asian,Pakistani,2021,1538
North East,10,Female,Asian,Other Asian,2021,709
North East,10,Female,Black,African,2021,1094
North East,10,Female,Black,Caribbean,2021,35
North East,10,Female,Black,Other Black,2021,303
North East,10,Female,Mixed,White and Asian,2021,999
North East,10,Female,Mixed,White and Black African,2021,581
North East,10,Female,Mixed,White and Black Caribbean,2021,348
North East,10,Female,Mixed,Other Mixed or Multiple ethnic groups,2021,519
North East,10,Female,White,"English, Welsh, Scottish, Northern Irish or British",2021,77863
North East,10,Female,White,Irish,2021,86
North East,10,Female,White,Gypsy or Irish Traveller,2021,150
North East,10,Female,White,Roma,2021,118
North East,10,Female,White,Other White,2021,1521
North East,10,Female,Other,Arab,2021,596
North East,10,Female,Other,Any other ethnic group,2021,648
North East,10,Male,Asian,Bangladeshi,2021,990
North East,10,Male,Asian,Chinese,2021,447
North East,10,Male,Asian,Indian,2021,780
North East,10,Male,Asian,Pakistani,2021,1562
North East,10,Male,Asian,Other Asian,2021,745
North East,10,Male,Black,African,2021,1095
North East,10,Male,Black,Caribbean,2021,44
North East,10,Male,Black,Other Black,2021,265
North East,10,Male,Mixed,White and Asian,2021,1011
North East,10,Male,Mixed,White and Black African,2021,648
North East,10,Male,Mixed,White and Black Caribbean,2021,363
North East,10,Male,Mixed,Other Mixed or Multiple ethnic groups,2021,617
North East,10,Male,White,"English, Welsh, Scottish, Northern Irish or British",2021,81854
North East,10,Male,White,Irish,2021,84
North East,10,Male,White,Gypsy or Irish Traveller,2021,161
North East,10,Male,White,Roma,2021,191
North East,10,Male,White,Other White,2021,1686
North East,10,Male,Other,Arab,2021,658
North East,10,Male,Other,Any other ethnic group,2021,684
North East,16,Female,Asian,Bangladeshi,2021,614
North East,16,Female,Asian,Chinese,2021,450
North East,16,Female,Asian,Indian,2021,539
North East,16,Female,Asian,Pakistani,2021,960
North East,16,Female,Asian,Other Asian,2021,452
North East,16,Female,Black,African,2021,629
North East,16,Female,Black,Caribbean,2021,40
North East,16,Female,Black,Other Black,2021,139
North East,16,Female,Mixed,White and Asian,2021,647
North East,16,Female,Mixed,White and Black African,2021,259
North East,16,Female,Mixed,White and Black Caribbean,2021,263
North East,16,Female,Mixed,Other Mixed or Multiple ethnic groups,2021,347
North East,16,Female,White,"English, Welsh, Scottish, Northern Irish or British",2021,51731
North East,16,Female,White,Irish,2021,143
North East,16,Female,White,Gypsy or Irish Traveller,2021,85
North East,16,Female,White,Roma,2021,71
North East,16,Female,White,Other White,2021,1384
North East,16,Female,Other,Arab,2021,324
North East,16,Female,Other,Any other ethnic group,2021,381
North East,16,Male,Asian,Bangladeshi,2021,627
North East,16,Male,Asian,Chinese,2021,352
North East,16,Male,Asian,Indian,2021,566
North East,16,Male,Asian,Pakistani,2021,1048
North East,16,Male,Asian,Other Asian,2021,562
North East,16,Male,Black,African,2021,660
North East,16,Male,Black,Caribbean,2021,59
North East,16,Male,Black,Other Black,2021,111
North East,16,Male,Mixed,White and Asian,2021,580
North East,16,Male,Mixed,White and Black African,2021,236
North East,16,Male,Mixed,White and Black Caribbean,2021,261
North East,16,Male,Mixed,Other Mixed or Multiple ethnic groups,2021,368
North East,16,Male,White,"English, Welsh, Scottish, Northern Irish or British",2021,54000
